,link,genre,company,country,language,keywords
103,Mudbound-(2017)#tab=summary,"['Drama', 'Drama']","['Elevated', 'MMC Joule Films', 'Macro Media', 'Zeal Media', 'Black Bear', 'Amazon Studios', 'Elevated', 'MMC Joule Films', 'Macro Media', 'Zeal Media', 'Black Bear', 'Amazon Studios']",United States,"['English', 'English']","['World War II', 'Set in Mississippi', 'Set in Memphis', 'Life on a Farm', 'Early / Simultaneous Video-on-Demand release', '1930s', '1940s', 'Bigotry', 'Voiceover/Narration', 'Romance', 'Interracial Romance', 'Civil Rights Movement', 'Infidelity', 'PTSD', 'Poverty', 'Lynching', 'Non-Chronological', 'Ensemble', 'World War II', 'Set in Mississippi', 'Set in Memphis', 'Life on a Farm', 'Early / Simultaneous Video-on-Demand release', '1930s', '1940s', 'Bigotry', 'Voiceover/Narration', 'Romance', 'Interracial Romance', 'Civil Rights Movement', 'Infidelity', 'PTSD', 'Poverty', 'Lynching', 'Non-Chronological', 'Ensemble']"
104,Devils-Tomb-The#tab=summary,[],[], ,[],"['Direct-to-Video', 'Direct-to-Video']"
105,Good-Intentions#tab=summary,[],[], ,[],[]
106,Partition#tab=summary,"['Drama', 'Drama']",[],Canada,[],"['Cross-Class Romance', 'World War II', 'Cross-Class Romance', 'World War II']"
107,Detention#tab=summary,"['Black Comedy', 'Black Comedy']","['Detention Films', 'Detention Films']",United States,"['English', 'English']","['Serial Killer', 'High School Hell', 'Graduation', 'Prom', 'Unbelieving Police', 'Surprise Twist', 'Intertitle', 'Breaking the Fourth Wall', 'Black Comedy', 'Time Travel', 'Body Swap', 'End of the World', 'Alien Invasion', 'Romance', 'Serial Killer', 'High School Hell', 'Graduation', 'Prom', 'Unbelieving Police', 'Surprise Twist', 'Intertitle', 'Breaking the Fourth Wall', 'Black Comedy', 'Time Travel', 'Body Swap', 'End of the World', 'Alien Invasion', 'Romance']"
108,Grizzly#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Indomitable Entertainment', 'Paul Schiff Productions', 'Indomitable Entertainment', 'Paul Schiff Productions']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Set in Alaska', 'Animals Gone Bad', 'Early / Simultaneous Video-on-Demand release', 'Set in Alaska', 'Animals Gone Bad']"
109,Step-Sisters-(2018)#tab=summary,"['Comedy', 'Comedy']","['Broad Green Pictures', 'Broad Green Pictures']",United States,"['English', 'English']",[]
110,Irreplaceable-You#tab=summary,"['Drama', 'Drama']","['Netflix', 'ACE Productions    ', 'Tropper Ink', 'Rockliffe Productions', 'Pypo', 'Opposite Field Pictures', 'The Exchange', 'Netflix', 'ACE Productions    ', 'Tropper Ink', 'Rockliffe Productions', 'Pypo', 'Opposite Field Pictures', 'The Exchange']",United States,"['English', 'English']","['TV Movie', 'TV Movie']"
111,Passing-(2021)#tab=summary,"['Drama', 'Drama']","['Picture Films  ', 'Sight Unseen', 'Picture Films  ', 'Sight Unseen']",United States,"['English', 'English']","['1920s', 'Life Drama', 'Interracial Child', 'Interracial Romance', 'Bigotry', 'Sundance Film Festival 2021', '1920s', 'Life Drama', 'Interracial Child', 'Interracial Romance', 'Bigotry', 'Sundance Film Festival 2021']"
112,Friend-Request-(Germany)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Wiedemann & Berg', 'Seven Pictures Film', 'Two Oceans', 'The Exchange', 'Wiedemann & Berg', 'Seven Pictures Film', 'Two Oceans', 'The Exchange']",Germany,"['English', 'English']","['Internet', 'Social Media', 'Revenge', 'Suicide', 'College', 'Supernatural', 'Haunting', 'Internet', 'Social Media', 'Revenge', 'Suicide', 'College', 'Supernatural', 'Haunting']"
113,Gunless#tab=summary,"['Western', 'Western']",[],Canada,"['English', 'English']","['Gangs', 'Culture Clash', 'Romance', 'Bounty Hunter', 'Gangs', 'Culture Clash', 'Romance', 'Bounty Hunter']"
114,Adventureland-(2009)#tab=summary,['Black Comedy'],"['Miramax Films', 'Sidney Kimmel Entertainment', 'This is That']",United States,['English'],[]
115,Amour#tab=summary,['Drama'],"['Les Films du Losange', 'X Filme Creative Pool', 'WEGA Film']",France,['English'],"['Romance', 'Golden Years', 'Musicians', 'Medical and Hospitals', 'Assisted Suicide', '2013 Oscars Best Picture Nominee']"
116,Truth-(2015)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Rat Pack', 'Echo Lake Entertainment', 'Blue Lake Media Fund', 'Mythology Entertainment', 'Dirty Films', 'Rat Pack', 'Echo Lake Entertainment', 'Blue Lake Media Fund', 'Mythology Entertainment', 'Dirty Films']",United States,"['English', 'English']","['Investigative Journalist', 'TV Industry', 'TV News', 'Political', '2000s', 'Fired', 'Investigative Journalist', 'TV Industry', 'TV News', 'Political', '2000s', 'Fired']"
117,Lost-City-The#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
118,Next-Friday#tab=summary,['Comedy'],[],United States,['English'],"['African Americans', 'Stoner Comedy', 'Revenge', 'Dysfunctional Family', 'Delayed Sequel', 'Narcotics', 'Money Troubles', 'Suburbs']"
119,You-Only-Live-Twice#tab=summary,"['Action', 'Action']","['Eon Productions', 'United Artists', 'Eon Productions', 'United Artists']",United Kingdom,"['English', 'English']","['Secret Agent', 'Secret Agent']"
120,Poltergeist-III#tab=summary,"['Horror', 'Horror']",[],United States,[],"['Supernatural Horror', 'Supernatural', 'Posthumous Release', 'Haunting', 'Supernatural Horror', 'Supernatural', 'Posthumous Release', 'Haunting']"
121,Dangal-(2016-India)#tab=summary,['Action'],['Aamir Khan Productions'],India,['Hindi'],"['Inspirational Sports', 'Inspirational Coach', 'Wrestling', 'Father’s Footsteps', 'Bollywood', 'Biography', 'Sports Action']"
122,Runaways-The#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Music Industry', 'Biography', 'Talent Contest', 'Musicians', 'Music Industry', 'Biography', 'Talent Contest', 'Musicians']"
123,Gentlemen-Broncos#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']",[]
124,Bereurlin#tab=summary,"['Action', 'Action']",[],Germany,"['English', 'German', 'Korean', 'English', 'German', 'Korean']",[]
125,Re-Kill#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
126,When-We-First-Met-(2018)#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[],United States,"['English', 'Mandarin', 'English', 'Mandarin']",[]
127,Its-a-Mad-Mad-Mad-Mad-World#tab=summary,"['Adventure', 'Adventure']",[],United States,"['English', 'English']","['Gratuitous Cameos', 'Chase Adventure', 'In a Plane', 'Car Accident', 'Accidental Death', 'Life on the Outside', 'Treasure Hunters', 'Dysfunctional Family', 'Corrupt Cops', 'Gratuitous Cameos', 'Chase Adventure', 'In a Plane', 'Car Accident', 'Accidental Death', 'Life on the Outside', 'Treasure Hunters', 'Dysfunctional Family', 'Corrupt Cops']"
128,Volver#tab=summary,['Comedy'],[],Spain,['Spanish'],"['Young Child Dealing with the Death of a Parent', 'Comedy Drama', 'Orphan']"
129,Melancholia#tab=summary,['Thriller/Suspense'],"['Zentropa Entertainments', 'Film i Vast', 'Memfis Film', 'Slot Machine', 'Liberator Productions', 'DR', 'ARTE France', 'SVT', 'Canal Plus', 'CNC', 'Cinecinema', 'Edition Video', 'Nordisk Film', 'TV Fond', 'Swedish Film Institute', 'Filmstiftung NRW']",Denmark,['English'],"['Depression', 'End of the World', 'Intertitle', 'Disaster', 'Non-Chronological', 'Suicide', 'Wedding Day']"
130,Heavy-Metal-(1981)#tab=summary,['Adventure'],[],Canada,[],"['Segments', 'Voiceover/Narration', 'Good vs. Evil']"
131,Words-on-Bathroom-Walls#tab=summary,"['Drama', 'Drama']","['LD Entertainment', 'Kick the Habit', 'LD Entertainment', 'Kick the Habit']",United States,"['English', 'English']","['Romance', 'Romantic Drama', 'Romance', 'Romantic Drama']"
132,Jab-Tak-Hai-Jaan#tab=summary,"['Drama', 'Drama']","['Yash Raj Films', 'Yash Raj Films']",India,"['English', 'Hindi', 'English', 'Hindi']","['Bollywood', 'Posthumous Release', 'Romance', 'Prologue', 'Cross-Class Romance', 'Non-Chronological', 'Faulty Memory', 'Bollywood', 'Posthumous Release', 'Romance', 'Prologue', 'Cross-Class Romance', 'Non-Chronological', 'Faulty Memory']"
133,Richard-III#tab=summary,['Drama'],['Richard III Limited'],United Kingdom,[],"['Split Screen', 'Intentionally Anachronistic', 'Breaking the Fourth Wall', 'Screenplay Written By the Star', 'Political', 'War', 'Political Assassination', ""Villain's Point of View"", 'Nazis Outside of World War II', 'Dream Sequence']"
134,Kites#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],India,"['English', 'English']","['Romance', 'Bollywood', 'Romance', 'Bollywood']"
135,Elle-(France)-(2016)#tab=summary,['Drama'],"['SBS Productions', 'Twenty Twenty Vision', 'France 2 Cinema', 'Entre Chien et Loup', 'Proximus']",Belgium,['French'],"['Sex Crimes', 'Home Invasion', 'Non-Chronological', 'Christmas in November', 'Christmas', 'Dysfunctional Family', 'Relationships Gone Wrong']"
136,Red-Dog#tab=summary,[],[],Australia,"['English', 'Italian', 'Polish', 'Russian', 'Serbian', 'English', 'Italian', 'Polish', 'Russian', 'Serbian']","['Animal Lead', 'Animal Lead']"
137,Mine-Vaganti#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[],Italy,"['Italian', 'Italian']","['LGBTQ+', 'LGBTQ+']"
138,Zarafa#tab=summary,"['Adventure', 'Adventure']",[],Belgium,"['French', 'French']",[]
139,Split-(2017)#tab=summary,['Horror'],"['Blumhouse', 'Universal Pictures', 'Blinding Edge Pictures']",United States,['English'],"['Kidnap', 'Multiple Personality', 'Mental Illness', ""Villain's Point of View"", 'Secret Sequel', 'Surprise Twist', 'Psychological Horror']"
140,Texas-Chainsaw-Massacre-The-(2003)#tab=summary,['Horror'],[],United States,['English'],"['Cannibalism', 'Hicksploitation', 'Remake', 'Slasher Horror']"
141,Fiddler-on-the-Roof#tab=summary,['Musical'],[],United States,"['English', 'Hebrew', 'Russian']",['Religious']
142,Purge-Anarchy-The#tab=summary,['Thriller/Suspense'],"['Platinum Dunes', 'Blumhouse', 'Why Not Productions']",United States,['English'],"['Dystopia', 'Spree Killer', 'Gangs', 'Fugitive / On the Run', 'Home Invasion', 'Survivalist', 'Survival Horror']"
143,Thunderball#tab=summary,"['Action', 'Action']","['Eon Productions', 'United Artists', 'Eon Productions', 'United Artists']",United Kingdom,"['English', 'English']","['Secret Agent', 'Underwater', 'Action Thriller', 'Secret Agent', 'Underwater', 'Action Thriller']"
144,Escape-Room-(2019)#tab=summary,['Horror'],"['Original Film', 'Columbia Pictures']",United States,['English'],"['Ensemble', 'Escape', 'Trapped', 'Corporate Malfeasance', 'Surprise Twist', 'Non-Chronological', 'Dream Sequence', 'Nightmare', 'Psychological Horror']"
145,Curse-of-La-Llorona-The-(2019)#tab=summary,['Horror'],"['Atomic Monster', 'New Line Cinema', 'Emile Gladstone']",United States,['English'],"['Supernatural', 'Death of a Son or Daughter', 'Curses', 'Haunting', 'IMAX: DMR', '1600s', 'Prologue', '1970s', 'Child Protective Services', 'Revenge', 'Filicide or Infanticide', 'Supernatural Horror']"
146,Strangers-The-(2008)#tab=summary,['Thriller/Suspense'],"['Rogue Pictures', 'Intrepid Pictures', 'Vertigo Entertainment', 'Mandate Pictures']",United States,['English'],['Slasher Horror']
147,Set-It-Off#tab=summary,['Drama'],[],United States,[],"['African Americans', 'Hood Film', 'Crime drama', 'Heist', 'Fired', 'Death of a Sibling', 'Child Protective Services', 'Set in Los Angeles', 'Set in California', 'LAPD', 'Fugitive / On the Run', 'Romance']"
148,Ouija-Origin-of-Evil#tab=summary,"['Horror', 'Horror']","['Blumhouse', 'Universal Pictures', 'Platinum Dunes', 'Allspark Pictures', 'Hasbro Studios', 'Blumhouse', 'Universal Pictures', 'Platinum Dunes', 'Allspark Pictures', 'Hasbro Studios']",United States,"['English', 'English']","['Supernatural', 'Possessed', 'Prequel', '1960s', 'Set in Los Angeles', 'Widow/Widower', 'Single Parent', 'Fake Psychics', 'Supernatural Horror', 'Supernatural', 'Possessed', 'Prequel', '1960s', 'Set in Los Angeles', 'Widow/Widower', 'Single Parent', 'Fake Psychics', 'Supernatural Horror']"
149,Best-Man-The-(1999)#tab=summary,['Romantic Comedy'],[],United States,['English'],"['African Americans', 'Romance']"
150,Childs-Play#tab=summary,['Horror'],[],United States,['English'],"['Living Toys', 'Supernatural', 'Supernatural Horror', 'Voodoo', 'Killer Inanimate Objects', 'Fugitive / On the Run', 'Serial Killer']"
151,Happy-Death-Day-2U-(2019)#tab=summary,['Thriller/Suspense'],"['Blumhouse', 'Universal Pictures', 'Dentsu Inc.', 'Fuji Television Network']",Japan,['English'],"['Scientific Experiment Gone Awry', 'Infidelity', 'Time Travel', 'Murder Mystery', 'One Day', 'Revenge', 'Horror Comedy', 'Surprise Twist']"
152,Midsommar-(2019)#tab=summary,['Horror'],"['Square Peg', 'B-Reel Films', 'A24']",Sweden,"['English', 'Swedish']","['Sweden', 'Occult', 'Relationships Gone Wrong', 'Narcotics', 'Family Vacations', 'Psychological Horror', 'Murder - Suicide', 'Young Child Dealing with the Death of a Parent', 'Death of a Sibling', 'Mental Illness']"
153,Sicko#tab=summary,['Documentary'],[],United States,['English'],"['Medical and Hospitals', 'Agitprop']"
154,Black-or-White#tab=summary,['Drama'],"['Treehouse Films', 'Sunlight Productions', 'IM Global']",United States,['English'],"['Unexpected Families', 'Dysfunctional Family', 'Single Parent', 'Widow/Widower', 'Death of a Spouse or Fiancée / Fiancé', 'Death of a Son or Daughter', 'Troubled Pregnancy or Miscarriage', 'Died During Childbirth', 'Lawyers', 'African Americans', 'Interracial Romance', 'Race Relations', 'Family Drama']"
155,Down-to-You#tab=summary,['Romantic Comedy'],[], ,[],['Romance']
156,Harold-and-Kumar-Go-to-White-Castle#tab=summary,"['Comedy', 'Comedy']","['New Line Cinema', 'Senator Entertainment', 'Kingsgate Films', 'Endgame Entertainment', 'New Line Cinema', 'Senator Entertainment', 'Kingsgate Films', 'Endgame Entertainment']",United States,"['English', 'English']","['Road Trip', 'Narcotics', 'Fictionalized Version of Yourself', 'Stoner Comedy', 'Road Trip', 'Narcotics', 'Fictionalized Version of Yourself', 'Stoner Comedy']"
157,Contender-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['DreamWorks Pictures', 'DreamWorks Pictures']", ,[],"['Political Thriller', 'The Past Catching up with You', 'Accidental Death', 'Political', 'Politicians', 'Political Thriller', 'The Past Catching up with You', 'Accidental Death', 'Political', 'Politicians']"
158,Boiler-Room#tab=summary,['Drama'],"['New Line Cinema', 'Team Todd']",United States,['English'],"['Crime drama', 'White Collar Crime', '1990s', 'Dysfunctional Family', 'FBI']"
159,Black-Christmas#tab=summary,['Horror'],[],Canada,['English'],"['Christmas', 'Surprise Twist', 'Fraternity/Sorority', 'College', 'Remake', 'Christmas Horror']"
160,Edge-of-Seventeen-The-(2016)#tab=summary,"['Drama', 'Drama']","['STX Entertainment', 'Huayi Brothers Corp.', 'Gracie Films', 'STX Entertainment', 'Huayi Brothers Corp.', 'Gracie Films']",United States,"['English', 'English']","['Coming of Age', 'High School', 'Romance', 'First Love', 'Dysfunctional Family', 'Teachers', 'Inspirational Teacher', 'Voiceover/Narration', 'Intertitle', 'Same Role, Multiple Actors', 'Young Child Dealing with the Death of a Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Widow/Widower', 'Single Parent', 'Relationships Gone Wrong', 'Comedy Drama', 'Coming of Age', 'High School', 'Romance', 'First Love', 'Dysfunctional Family', 'Teachers', 'Inspirational Teacher', 'Voiceover/Narration', 'Intertitle', 'Same Role, Multiple Actors', 'Young Child Dealing with the Death of a Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Widow/Widower', 'Single Parent', 'Relationships Gone Wrong', 'Comedy Drama']"
161,Jackie-(2016)#tab=summary,['Drama'],"['Wild Bunch', 'Protozoa Pictures', 'LD Entertainment', 'Why Not Productions', 'Fabula', 'Endemol Shine']",Chile,['English'],"['1960s', 'Political Assassination', 'Fashion', 'Death of a Spouse or Fiancée / Fiancé', 'Political Campaign', 'Washington, D.C.', 'Texas', 'Biographical Drama', 'Biography']"
162,Ice-Pirates-The#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Action Comedy', 'Set in Outer Space', 'Royalty', 'Romance', 'Pirates', 'Time Travel', 'Missing Person', 'Action Comedy', 'Set in Outer Space', 'Royalty', 'Romance', 'Pirates', 'Time Travel', 'Missing Person']"
163,Breakin-All-the-Rules#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Breakup', 'Breakup']",United States,"['English', 'English']","['Relationship Advice', 'Romance', 'Relationship Advice', 'Romance']"
164,Glee-Live-3D#tab=summary,"['Concert/Performance', 'Concert/Performance']","['20th Century Fox', '20th Century Fox Television', '20th Century Fox', '20th Century Fox Television']",United States,"['English', 'English']","['3-D', 'Performing Arts', 'Musicians', 'Pop Music', ""Rock 'n' Roll"", 'Breaking the Fourth Wall', 'Epilogue', 'Cheerleaders', 'Autism', 'LGBTQ+', '3-D - Shot in 3-D', '3-D', 'Performing Arts', 'Musicians', 'Pop Music', ""Rock 'n' Roll"", 'Breaking the Fourth Wall', 'Epilogue', 'Cheerleaders', 'Autism', 'LGBTQ+', '3-D - Shot in 3-D']"
165,Come-Play-(2020)#tab=summary,['Horror'],"['Amblin Partners', 'Reliance Entertainment', 'The Picture Company']",United States,['English'],"['Supernatural Horror', 'Supernatural']"
166,Henry-V#tab=summary,"['Drama', 'Drama']",[],United Kingdom,"['English', 'French', 'English', 'French']","['Historical Drama', 'Royalty', 'Breaking the Fourth Wall', '1400s', 'War', 'Secret Identity', 'Treason', 'Historical Drama', 'Royalty', 'Breaking the Fourth Wall', '1400s', 'War', 'Secret Identity', 'Treason']"
167,Loving-(2016)#tab=summary,['Drama'],"['Focus Features', 'Raindog Films', 'Big Beach', 'Augusta Films', 'Tri State Pictures']",United States,['English'],"['Interracial Romance', 'Civil Rights Movement', '1960s', '1950s', 'Set in Virginia', 'Washington, D.C.', 'Supreme Court', 'Biography', 'Biographical Drama', 'Romance']"
168,Savages-The#tab=summary,['Drama'],[],United States,['English'],[]
169,Chasing-Papi#tab=summary,['Comedy'],[],English,"['English', 'Spanish']",[]
170,Way-of-the-Gun-The#tab=summary,"['Action', 'Action']",[], ,[],"['Film Noir', 'Film Noir']"
171,Sun-is-Also-a-Star-The-(2019)#tab=summary,"['Drama', 'Drama']","['Alloy Entertainment', 'Metro-Goldwyn-Mayer Pictures', 'Warner Bros.', 'Alloy Entertainment', 'Metro-Goldwyn-Mayer Pictures', 'Warner Bros.']",United States,"['English', 'English']","['Romance', 'Immigration', 'Research Scientist', 'Young Adult Book Adaptation', 'Romantic Drama', 'Romance', 'Immigration', 'Research Scientist', 'Young Adult Book Adaptation', 'Romantic Drama']"
172,Hamlet-2#tab=summary,"['Comedy', 'Comedy']","['Focus Features', 'L + E Pictures', 'Focus Features', 'L + E Pictures']",United States,"['English', 'English']","['Performing Arts', 'Religious', 'Performing Arts', 'Religious']"
173,Igby-Goes-Down#tab=summary,['Comedy'],[],United States,[],['Coming of Age']
